,Product_A,Product_B,Lift,product_A_name,product_B_name
36171,16349,8021,1.5179195843083522,Organic Yams,100% Recycled Paper Towels
1128,43961,24852,1.517812740071459,Organic Peeled Whole Baby Carrots,Banana
25428,13646,21903,1.5177777043100122,Lemon Hummus,Organic Baby Spinach
12699,42701,17948,1.5177771738822743,Organic Sour Cream,Frozen Organic Wild Blueberries
16043,31683,43295,1.5177269747623732,Original No Pulp 100% Florida Orange Juice,Unsweetened Vanilla Almond Milk
42189,5646,37766,1.5176745917973118,Organic Turkey Bacon,XL Emerald White Seedless Grapes
12437,33120,28985,1.517609330628216,Organic Egg Whites,Michigan Organic Kale
1968,18465,30391,1.517478865739144,Organic Grade A Free Range Large Brown Eggs,Organic Cucumber
25692,2966,5077,1.5174647472335647,Pure Coconut Water,100% Whole Wheat Bread
6136,24489,49235,1.5174189554219424,Organic Whole Strawberries,Organic Half & Half
36094,16349,43961,1.517351713158218,Organic Yams,Organic Peeled Whole Baby Carrots
25445,13646,4605,1.517226541865445,Lemon Hummus,Yellow Onions
23015,48364,27845,1.5172138706724212,Sweet Onion,Organic Whole Milk
17046,42342,43352,1.517181131700106,Roasted Turkey Breast,Raspberries
8467,1940,21709,1.5171307052764367,Organic 2% Reduced Fat Milk,Sparkling Lemon Water
662,26604,37646,1.5170624848321212,Organic Blackberries,Organic Gala Apples
37681,44422,47626,1.5170557111733582,Organic Old Fashioned Rolled Oats,Large Lemon
28958,44987,27104,1.517053591266411,Heavy Whipping Cream,Fresh Cauliflower
20555,2086,24838,1.5170476170150708,Sustainably Soft Bath Tissue,Unsweetened Almondmilk
2341,22825,18465,1.5169846011651862,Organic D'Anjou Pears,Organic Grade A Free Range Large Brown Eggs
14850,41290,38293,1.5169587555817372,Lemonade,Ground Turkey Breast
11903,31343,260,1.5168367842443127,Shredded Mild Cheddar Cheese,Cantaloupe
35623,26940,43295,1.5168174193433666,Organic Large Green Asparagus,Unsweetened Vanilla Almond Milk
10693,31553,34243,1.5167724670151856,Fresh Ginger Root,Organic Baby Broccoli
24189,16083,5479,1.5167112389410298,Organic Large Brown Eggs,Italian Sparkling Mineral Water
4202,27156,4920,1.5166392811041642,Organic Black Beans,Seedless Red Grapes
29209,18027,43961,1.5166005489437833,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Organic Peeled Whole Baby Carrots
1997,18465,49683,1.5164576919085968,Organic Grade A Free Range Large Brown Eggs,Cucumber Kirby
20801,46969,19348,1.5163812133569594,Organic Bosc Pear,Fat Free Milk
6623,8193,22825,1.5162912577768826,Russet Potato,Organic D'Anjou Pears
28229,26790,43352,1.5162564159496947,Organic AppleApple,Raspberries
24338,1511,19057,1.5162385056599192,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Large Extra Fancy Fuji Apple
43337,24561,35042,1.516132185721205,Organic Cheese Frozen Pizza,Black Beans
3801,31506,35221,1.5161287637820107,Extra Virgin Olive Oil,Lime Sparkling Water
15261,48205,26604,1.5161268670888148,Spinach,Organic Blackberries
36440,36550,8021,1.5160423649362174,Organic Extra Large Grade AA Brown Eggs,100% Recycled Paper Towels
32133,4472,21137,1.5158524332253398,Toasted Coconut Almondmilk Blend,Organic Strawberries
44337,33768,33731,1.5158201042530504,Sinfully Sweet Campari Tomatoes,Grated Parmesan
32251,4472,28849,1.5157190982119721,Toasted Coconut Almondmilk Blend,No Salt Added Black Beans
18845,35108,11182,1.5156785675463242,Salted Butter,Baby Spinach
15570,38383,23288,1.5156674781001798,Organic White Onions,Distilled Water
190,4605,24852,1.5156555884985647,Yellow Onions,Banana
239,42265,27966,1.5156497281231514,Organic Baby Carrots,Organic Raspberries
9462,17948,26209,1.5155928564544106,Frozen Organic Wild Blueberries,Limes
29453,31040,17794,1.51550887717357,Sea Salt Pita Chips,Carrots
3375,21709,22035,1.5154973062593045,Sparkling Lemon Water,Organic Whole String Cheese
3429,46906,43352,1.5154251350198977,Grape White/Green Seedless,Raspberries
33346,21019,13629,1.515291757001724,Roasted Red Pepper Hummus,Organic Snipped Green Beans
3430,46906,31717,1.515252849306503,Grape White/Green Seedless,Organic Cilantro
31515,13198,21405,1.5152524006969312,85% Lean Ground Beef,"Organic Red Radish, Bunch"
38153,37158,2086,1.5152097839988634,Chicken & Maple Breakfast Sausage,Sustainably Soft Bath Tissue
34728,30169,45007,1.5151593625408428,Total 2% All Natural Plain Greek Yogurt,Organic Zucchini
43437,22959,46667,1.5151468873028335,Reduced Fat Milk 100% Lactose Free,Organic Ginger Root
5587,40604,42265,1.515136697107174,Feta Cheese Crumbles,Organic Baby Carrots
3352,21709,49235,1.5150408608315609,Sparkling Lemon Water,Organic Half & Half
30411,45,5450,1.515010470614289,European Cucumber,Small Hass Avocado
44038,13535,21709,1.5149446379777673,Organic Medium Salsa,Sparkling Lemon Water
39384,19677,49683,1.5148796009995171,Original Pure Creamy Almond Milk,Cucumber Kirby
43568,22959,2086,1.5147927155199206,Reduced Fat Milk 100% Lactose Free,Sustainably Soft Bath Tissue
29787,20082,39475,1.5146068821352616,Organic Whole Milk with DHA Omega-3,Total Greek Strained Yogurt
8731,36011,38689,1.5145640980113637,Organic Fat Free Milk,Organic Reduced Fat Milk
6037,16185,39877,1.5144907019044866,Sharp Cheddar Cheese,Organic Granny Smith Apple
28494,14084,10749,1.5144844601566378,Organic Unsweetened Vanilla Almond Milk,Organic Red Bell Pepper
7861,8021,24489,1.5144714993627675,100% Recycled Paper Towels,Organic Whole Strawberries
16896,28465,35221,1.5144237856498464,Icelandic Style Skyr Blueberry Non-fat Yogurt,Lime Sparkling Water
17223,18531,44632,1.5143430497841037,Organic Heavy Whipping Cream,Sparkling Water Grapefruit
44878,651,19057,1.5143131464956092,Organic Salted Butter,Organic Large Extra Fancy Fuji Apple
29768,20082,260,1.5142168211303337,Organic Whole Milk with DHA Omega-3,Cantaloupe
44643,13984,27156,1.5142103048462898,Organic Mint,Organic Black Beans
634,26604,47766,1.5141035246320291,Organic Blackberries,Organic Avocado
17143,42342,33754,1.5140562411709573,Roasted Turkey Breast,Total 2% with Strawberry Lowfat Greek Strained Yogurt
39378,19677,27104,1.514014572538459,Original Pure Creamy Almond Milk,Fresh Cauliflower
11666,46802,27104,1.513713062765865,Pineapple Chunks,Fresh Cauliflower
27224,39993,30827,1.5136805353764118,Vine Ripe Tomatoes,Seedless Cucumbers
23098,48364,7781,1.5136221671493835,Sweet Onion,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
6630,8193,15290,1.5134932870322173,Russet Potato,Orange Bell Pepper
11094,26620,22825,1.5134351967067121,Peach Pear Flavored Sparkling Water,Organic D'Anjou Pears
901,39877,24184,1.5133463030949617,Organic Granny Smith Apple,Red Peppers
12149,6046,34969,1.5132427922644416,Boneless Skinless Chicken Breast,Red Vine Tomato
12032,5212,28199,1.513234604225034,Watermelon Chunks,"Clementines, Bag"
2714,34358,22935,1.5130765555571408,Garlic,Organic Yellow Onion
35609,26940,14947,1.5130135839051495,Organic Large Green Asparagus,Pure Sparkling Water
9282,46676,30233,1.5129348455542815,Total 0% Nonfat Greek Yogurt,Organic Large Brown Grade AA Cage Free Eggs
7234,28849,432,1.5128628436299143,No Salt Added Black Beans,Vanilla Almond Breeze Almond Milk
38229,15937,21903,1.5127809052834769,Shallot,Organic Baby Spinach
24429,1511,20842,1.5127803964275521,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Total 0% Greek Yogurt
10250,2295,28199,1.5127759648953905,Yellow Bell Pepper,"Clementines, Bag"
20525,2086,42265,1.512754582959976,Sustainably Soft Bath Tissue,Organic Baby Carrots
31200,39619,15290,1.5127063413480721,Organic Tomato Basil Pasta Sauce,Orange Bell Pepper
30088,1158,5818,1.5126937412741863,Mango Chunks,White Onion
1602,11520,47626,1.5126605714983028,Large Alfresco Eggs,Large Lemon
20514,2086,39275,1.5126352146507394,Sustainably Soft Bath Tissue,Organic Blueberries
36958,43713,30233,1.512598637810825,Organic Creamy Peanut Butter,Organic Large Brown Grade AA Cage Free Eggs
28759,40396,28842,1.5125328039564634,Guacamole,Bunched Cilantro
13809,40310,26369,1.5124734947872278,Oven Roasted Turkey Breast,Organic Roma Tomato
5951,42585,37067,1.5124025638580414,Organic Extra Firm Tofu,Organic Banana
9925,39475,25890,1.512400985316847,Total Greek Strained Yogurt,Boneless Skinless Chicken Breasts
4621,38739,9076,1.512358861778419,Hass Avocado,Blueberries
38336,15937,16185,1.5123152272676905,Shallot,Sharp Cheddar Cheese
18296,24799,24830,1.512299351720309,Vanilla Skyr Nonfat Yogurt,Organic Romaine
5,21903,21137,1.5122683105822576,Organic Baby Spinach,Organic Strawberries
42362,40545,10246,1.5121605566436378,Berry Medley,Organic Celery Hearts
21202,38456,31506,1.5119664429192246,Large Grapefruit,Extra Virgin Olive Oil
12144,6046,22035,1.5119097996902633,Boneless Skinless Chicken Breast,Organic Whole String Cheese
1701,21938,43961,1.5118565664200587,Green Bell Pepper,Organic Peeled Whole Baby Carrots
11477,13870,13176,1.5118528562060225,Lightly Salted Baked Snap Pea Crisps,Bag of Organic Bananas
7972,22963,28199,1.511770798141307,Organic Roasted Turkey Breast,"Clementines, Bag"
536,21616,27966,1.5117362241211971,Organic Baby Arugula,Organic Raspberries
24404,1511,432,1.5115925977494526,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Vanilla Almond Breeze Almond Milk
25572,13646,26165,1.5115202133487693,Lemon Hummus,Electrolyte Enhanced Water
14667,43154,36011,1.5114384211294325,Sparkling Mineral Water,Organic Fat Free Milk
34691,13249,26790,1.5114231270981158,Skim Milk,Organic AppleApple
36404,36550,33000,1.5114147909967846,Organic Extra Large Grade AA Brown Eggs,Pure Irish Butter
42916,40709,17948,1.511389222813746,Sea Salt & Vinegar Potato Chips,Frozen Organic Wild Blueberries
10631,31553,48679,1.5112612674531165,Fresh Ginger Root,Organic Garnet Sweet Potato (Yam)
11714,46802,16759,1.5111442130181532,Pineapple Chunks,Organic Carrot Bunch
5600,40604,27086,1.5111417100603373,Feta Cheese Crumbles,Half & Half
7727,11182,44142,1.5111297123015872,Baby Spinach,Red Onion
36940,43713,33731,1.5109545088566825,Organic Creamy Peanut Butter,Grated Parmesan
42233,40545,27104,1.510804647649685,Berry Medley,Fresh Cauliflower
29834,20082,40174,1.5106924594518925,Organic Whole Milk with DHA Omega-3,2% Reduced Fat Organic Milk
3424,46906,5876,1.510652216239284,Grape White/Green Seedless,Organic Lemon
14892,35921,24964,1.5106152740209802,Organic Large Grade A Brown Eggs,Organic Garlic
12433,33120,5450,1.510598416462464,Organic Egg Whites,Small Hass Avocado
42270,40545,15290,1.5105682405122447,Berry Medley,Orange Bell Pepper
3119,28842,27104,1.5104691572765392,Bunched Cilantro,Fresh Cauliflower
18136,21267,32864,1.5102881717217407,Sourdough Bread,Organic Baby Rainbow Carrots
39425,19677,38689,1.5102735481586402,Original Pure Creamy Almond Milk,Organic Reduced Fat Milk
8580,42768,37067,1.5102260631518925,Organic Garbanzo Beans,Organic Banana
261,46979,27966,1.51021892363892,Asparagus,Organic Raspberries
21163,38456,43961,1.510192377610218,Large Grapefruit,Organic Peeled Whole Baby Carrots
29334,18027,35921,1.510063477612129,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Organic Large Grade A Brown Eggs
21475,4957,31343,1.5100262439313674,Total 2% Lowfat Greek Strained Yogurt With Blueberry,Shredded Mild Cheddar Cheese
23296,40723,20114,1.509886311131357,Organic Cripps Pink Apples,Jalapeno Peppers
19936,47672,26604,1.509799619527481,Uncured Hickory Smoked Sunday Bacon,Organic Blackberries
22850,25466,34969,1.5096621189629733,Water,Red Vine Tomato
44414,33768,23734,1.5096082071274484,Sinfully Sweet Campari Tomatoes,Sour Cream
8816,41844,27104,1.509595548741388,Honey Nut Cheerios,Fresh Cauliflower
27725,14678,28934,1.509580855102194,Organic Frozen Peas,Frozen Broccoli Florets
19414,10132,34243,1.5095151824840125,Organic American Cheese Singles,Organic Baby Broccoli
31882,39180,47766,1.5094529028262247,Organic Lowfat 1% Milk,Organic Avocado
10935,44683,11520,1.5093541503544536,Brussels Sprouts,Large Alfresco Eggs
26154,890,43961,1.5093420440642664,Organic Diced Tomatoes,Organic Peeled Whole Baby Carrots
3570,38689,24852,1.5092906847151737,Organic Reduced Fat Milk,Banana
23648,30450,40571,1.509083342715152,Creamy Almond Butter,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
18321,24799,38383,1.5090822005623787,Vanilla Skyr Nonfat Yogurt,Organic White Onions
43119,24561,43961,1.5090421549237807,Organic Cheese Frozen Pizza,Organic Peeled Whole Baby Carrots
44023,13535,27521,1.509036501593064,Organic Medium Salsa,Organic Lacinato (Dinosaur) Kale
37139,24024,39275,1.5089844458301824,1% Lowfat Milk,Organic Blueberries
12414,33120,39275,1.5089844458301824,Organic Egg Whites,Organic Blueberries
30901,36865,28204,1.5089754042523444,Non Fat Raspberry Yogurt,Organic Fuji Apple
18636,13629,34243,1.5088912685564388,Organic Snipped Green Beans,Organic Baby Broccoli
44652,13984,44142,1.508884348687469,Organic Mint,Red Onion
860,5077,24184,1.50882096069869,100% Whole Wheat Bread,Red Peppers
39118,43086,21938,1.5088184095908173,Super Greens Salad,Green Bell Pepper
2377,8174,49235,1.5087588968371801,Organic Navel Orange,Organic Half & Half
185,45066,24964,1.508745326689921,Honeycrisp Apple,Organic Garlic
11800,31343,45066,1.508626115874415,Shredded Mild Cheddar Cheese,Honeycrisp Apple
9724,43122,41844,1.508606370733476,Organic Bartlett Pear,Honey Nut Cheerios
31890,39180,45007,1.508576860543869,Organic Lowfat 1% Milk,Organic Zucchini
22840,25466,44359,1.508570796949265,Water,Organic Small Bunch Celery
22931,25466,21405,1.5084799246646465,Water,"Organic Red Radish, Bunch"
2869,20114,45066,1.5084586292406685,Jalapeno Peppers,Honeycrisp Apple
7620,33754,41787,1.5084110961398367,Total 2% with Strawberry Lowfat Greek Strained Yogurt,Bartlett Pears
22605,2078,31717,1.508378727501483,Unsalted Pure Irish Butter,Organic Cilantro
12667,42701,40604,1.5083065473772974,Organic Sour Cream,Feta Cheese Crumbles
34591,13249,17948,1.5082597286159747,Skim Milk,Frozen Organic Wild Blueberries
39514,19677,43768,1.5082535657045715,Original Pure Creamy Almond Milk,Organic Bell Pepper
13862,10246,13176,1.5082063225441653,Organic Celery Hearts,Bag of Organic Bananas
36950,43713,432,1.5081935138656244,Organic Creamy Peanut Butter,Vanilla Almond Breeze Almond Milk
5367,37687,39275,1.5081567546703165,Organic Spring Mix,Organic Blueberries
25217,34448,40706,1.5081258457827458,Original Veggie Straws,Organic Grape Tomatoes
18538,13629,27845,1.5080415572074573,Organic Snipped Green Beans,Organic Whole Milk
6875,41787,33000,1.5080014352350197,Bartlett Pears,Pure Irish Butter
10572,25146,36011,1.507993812470252,Original Orange Juice,Organic Fat Free Milk
27555,14678,35221,1.5079925540775585,Organic Frozen Peas,Lime Sparkling Water
8801,41844,46979,1.5078794244648313,Honey Nut Cheerios,Asparagus
29150,44987,28934,1.5078260386475564,Heavy Whipping Cream,Frozen Broccoli Florets
22593,2078,30391,1.507811267834424,Unsalted Pure Irish Butter,Organic Cucumber
9600,43122,26209,1.5076375142883323,Organic Bartlett Pear,Limes
2409,8174,18465,1.507635022602903,Organic Navel Orange,Organic Grade A Free Range Large Brown Eggs
7521,33754,44632,1.507436650955657,Total 2% with Strawberry Lowfat Greek Strained Yogurt,Sparkling Water Grapefruit
32093,39180,48364,1.5072974401451507,Organic Lowfat 1% Milk,Sweet Onion
11667,46802,12341,1.5071389743395034,Pineapple Chunks,Hass Avocados
6014,16185,45066,1.5071221472098886,Sharp Cheddar Cheese,Honeycrisp Apple
624,27086,30489,1.5071054177550078,Half & Half,Original Hummus
15622,17600,48679,1.5070811238035136,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Organic Garnet Sweet Potato (Yam)
42280,40545,38689,1.507071554770318,Berry Medley,Organic Reduced Fat Milk
20036,47672,46676,1.5069797682956823,Uncured Hickory Smoked Sunday Bacon,Total 0% Nonfat Greek Yogurt
8876,41844,14947,1.5069228271609603,Honey Nut Cheerios,Pure Sparkling Water
24743,10957,40571,1.5069004025287385,Fridge Pack Cola,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
32661,7948,5876,1.506728444249052,Organic Unsalted Butter,Organic Lemon
9263,46676,46906,1.5067199166272314,Total 0% Nonfat Greek Yogurt,Grape White/Green Seedless
31148,39619,46979,1.5067113305743007,Organic Tomato Basil Pasta Sauce,Asparagus
13763,40310,22825,1.5066804604401005,Oven Roasted Turkey Breast,Organic D'Anjou Pears
9125,14992,4210,1.506639882036154,Green Beans,Whole Milk
33235,21019,21709,1.506490195805041,Roasted Red Pepper Hummus,Sparkling Lemon Water
44203,13535,45,1.5064603394760958,Organic Medium Salsa,European Cucumber
22388,40571,42265,1.5063522575410464,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,Organic Baby Carrots
6779,5025,42585,1.5063428864068436,Green Onions,Organic Extra Firm Tofu
9895,39475,28204,1.506285776157314,Total Greek Strained Yogurt,Organic Fuji Apple
1382,10749,47766,1.5061987696818504,Organic Red Bell Pepper,Organic Avocado
4367,7781,33000,1.5061682242990655,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,Pure Irish Butter
20959,23375,44359,1.5061676574877767,Marinara Sauce,Organic Small Bunch Celery
3781,31506,24184,1.5060271807977683,Extra Virgin Olive Oil,Red Peppers
124,4920,47766,1.5060238340767569,Seedless Red Grapes,Organic Avocado
825,5077,47209,1.5060210007684638,100% Whole Wheat Bread,Organic Hass Avocado
44098,13535,18362,1.5060108644971377,Organic Medium Salsa,Organic Bread with 21 Whole Grains
31835,36070,49520,1.505937076260277,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Orange Sparkling Water
1600,11520,47766,1.5058720202864022,Large Alfresco Eggs,Organic Avocado
42287,40545,27156,1.5058439645818003,Berry Medley,Organic Black Beans
18866,35108,25146,1.5056891861648978,Salted Butter,Original Orange Juice
6447,26369,47626,1.5056549919010134,Organic Roma Tomato,Large Lemon
17136,42342,5025,1.505650716222895,Roasted Turkey Breast,Green Onions
3881,3957,10749,1.5055926124547583,100% Raw Coconut Water,Organic Red Bell Pepper
40228,37766,39877,1.5055819330697544,XL Emerald White Seedless Grapes,Organic Granny Smith Apple
11471,24830,31553,1.5055487161837187,Organic Romaine,Fresh Ginger Root
35280,35042,27086,1.505430623569421,Black Beans,Half & Half
15759,28289,47626,1.5054206970599555,Organic Shredded Carrots,Large Lemon
27927,34050,10132,1.505339483500654,Orange Juice,Organic American Cheese Singles
22587,2078,26209,1.5053369773220762,Unsalted Pure Irish Butter,Limes
